Entity,Code,Year,Oil per capita (kWh)
Lithuania,LTU,2001,9.3015048828125
Lithuania,LTU,2002,8.6833271484375
Lithuania,LTU,2003,8.3897900390625
Lithuania,LTU,2004,9.079254882812501
Lithuania,LTU,2005,9.7972861328125
Lithuania,LTU,2006,9.978845703125
Lithuania,LTU,2007,9.960708984375
Lithuania,LTU,2008,10.9993994140625
Lithuania,LTU,2009,9.5652353515625
Lithuania,LTU,2010,9.9950517578125
Lithuania,LTU,2011,9.7882880859375
Lithuania,LTU,2012,10.15155859375
Lithuania,LTU,2013,9.985255859375
Lithuania,LTU,2014,9.9075068359375
Lithuania,LTU,2015,10.977806640625
Lithuania,LTU,2016,12.11141015625
Lithuania,LTU,2017,12.792311523437501
Lithuania,LTU,2018,13.707699218750001
Lithuania,LTU,2019,13.8948486328125
Lithuania,LTU,2020,13.2584228515625
Lithuania,LTU,2021,14.012997070312501
Lower-middle-income countries,,1965,0.47823544311523436
Lower-middle-income countries,,1966,0.5245940551757813
Lower-middle-income countries,,1967,0.536048583984375
Lower-middle-income countries,,1968,0.57239697265625
Lower-middle-income countries,,1969,0.6007020874023438
Lower-middle-income countries,,1970,0.6293190307617188
Lower-middle-income countries,,1971,0.6506150512695312
Lower-middle-income countries,,1972,0.6743047485351563
Lower-middle-income countries,,1973,0.7224401855468751
Lower-middle-income countries,,1974,0.7142315673828125
Lower-middle-income countries,,1975,0.7590484008789062
Lower-middle-income countries,,1976,0.78503955078125
Lower-middle-income countries,,1977,0.8523880615234375
Lower-middle-income countries,,1978,0.877568359375
Lower-middle-income countries,,1979,0.9227598266601563
Lower-middle-income countries,,1980,0.9189173583984375
Lower-middle-income countries,,1981,0.940679931640625
Lower-middle-income countries,,1982,0.9723067626953125
Lower-middle-income countries,,1983,1.0292664794921875
Lower-middle-income countries,,1984,1.061775634765625
Lower-middle-income countries,,1985,1.5754654541015625
Lower-middle-income countries,,1986,1.546611083984375
Lower-middle-income countries,,1987,1.5772650146484375
Lower-middle-income countries,,1988,1.5565966796875
Lower-middle-income countries,,1989,1.5806876220703125
Lower-middle-income countries,,1990,1.6458057861328126
Lower-middle-income countries,,1991,1.623537841796875
Lower-middle-income countries,,1992,1.5303013916015624
Lower-middle-income countries,,1993,1.4923079833984376
Lower-middle-income countries,,1994,1.4876416015625
Lower-middle-income countries,,1995,1.5459901123046875
Lower-middle-income countries,,1996,1.5460134277343751
Lower-middle-income countries,,1997,1.6193544921875
Lower-middle-income countries,,1998,1.6082208251953125
Lower-middle-income countries,,1999,1.6301571044921874
Lower-middle-income countries,,2000,1.6512001953125
Lower-middle-income countries,,2001,1.6467542724609376
Lower-middle-income countries,,2002,1.638191162109375
Lower-middle-income countries,,2003,1.6287464599609376
Lower-middle-income countries,,2004,1.6841558837890624
Lower-middle-income countries,,2005,1.692159423828125
Lower-middle-income countries,,2006,1.71984130859375
Lower-middle-income countries,,2007,1.782522216796875
Lower-middle-income countries,,2008,1.812688232421875
Lower-middle-income countries,,2009,1.8215653076171876
Lower-middle-income countries,,2010,1.819608154296875
Lower-middle-income countries,,2011,1.8582266845703126
Lower-middle-income countries,,2012,1.9003709716796875
Lower-middle-income countries,,2013,1.8999178466796875
Lower-middle-income countries,,2014,1.880204345703125
Lower-middle-income countries,,2015,1.8936839599609376
Lower-middle-income countries,,2016,1.9615283203125
Lower-middle-income countries,,2017,1.9924405517578125
Lower-middle-income countries,,2018,1.9995989990234375
Lower-middle-income countries,,2019,1.9930438232421877
Lower-middle-income countries,,2020,1.7715776367187501
Lower-middle-income countries,,2021,1.8219796142578126
Luxembourg,LUX,1965,29.7806015625
Luxembourg,LUX,1966,33.66064453125
Luxembourg,LUX,1967,36.9742265625
Luxembourg,LUX,1968,40.6207734375
Luxembourg,LUX,1969,44.7451796875
Luxembourg,LUX,1970,47.17283203125
Luxembourg,LUX,1971,48.7425625
Luxembourg,LUX,1972,50.7583515625
Luxembourg,LUX,1973,55.905156250000005
Luxembourg,LUX,1974,49.84406640625
Luxembourg,LUX,1975,44.104
Luxembourg,LUX,1976,47.416796875
Luxembourg,LUX,1977,46.334390625
Luxembourg,LUX,1978,46.3885234375
Luxembourg,LUX,1979,42.79312109375
Luxembourg,LUX,1980,35.67724609375
Luxembourg,LUX,1981,34.217734375
Luxembourg,LUX,1982,33.8169453125
Luxembourg,LUX,1983,32.188708984375
Luxembourg,LUX,1984,32.201884765625
Luxembourg,LUX,1985,34.119613281250004
Luxembourg,LUX,1986,36.98664453125
Luxembourg,LUX,1987,41.65248828125
Luxembourg,LUX,1988,42.408433593750004
Luxembourg,LUX,1989,46.163699218750004
Luxembourg,LUX,1990,50.09486328125
Luxembourg,LUX,1991,57.67512109375
Luxembourg,LUX,1992,58.592046875
Luxembourg,LUX,1993,57.630214843750004
Luxembourg,LUX,1994,56.76057421875
Luxembourg,LUX,1995,52.458968750000004
Luxembourg,LUX,1996,53.56661328125
Luxembourg,LUX,1997,55.14300390625
Luxembourg,LUX,1998,56.574554687500004
Luxembourg,LUX,1999,59.683824218750004
Luxembourg,LUX,2000,63.3121328125
Luxembourg,LUX,2001,66.5860390625
Luxembourg,LUX,2002,67.313484375
Luxembourg,LUX,2003,71.687078125
Luxembourg,LUX,2004,80.4993671875
Luxembourg,LUX,2005,81.591828125
Luxembourg,LUX,2006,76.2918671875
Luxembourg,LUX,2007,72.8022578125
Luxembourg,LUX,2008,71.79459375
Luxembourg,LUX,2009,65.705296875
Luxembourg,LUX,2010,67.2728515625
Luxembourg,LUX,2011,67.1841796875
Luxembourg,LUX,2012,63.431101562500004
Luxembourg,LUX,2013,61.03035546875
Luxembourg,LUX,2014,57.55928515625
Luxembourg,LUX,2015,55.32588671875
Luxembourg,LUX,2016,54.05555078125
Luxembourg,LUX,2017,55.37225390625
Luxembourg,LUX,2018,57.39220703125
Luxembourg,LUX,2019,56.93491796875
Luxembourg,LUX,2020,45.39973828125
Luxembourg,LUX,2021,46.1565390625
Malaysia,MYS,1965,3.27255712890625
Malaysia,MYS,1966,3.67654296875
Malaysia,MYS,1967,3.8639716796875
Malaysia,MYS,1968,3.88287158203125
Malaysia,MYS,1969,4.11983447265625
Malaysia,MYS,1970,3.74312744140625
Malaysia,MYS,1971,4.071765380859375
Malaysia,MYS,1972,4.35257421875
Malaysia,MYS,1973,4.52345703125
Malaysia,MYS,1974,4.40422314453125
Malaysia,MYS,1975,4.49601904296875
Malaysia,MYS,1976,4.92101611328125
Malaysia,MYS,1977,5.75993896484375
Malaysia,MYS,1978,6.00577783203125
Malaysia,MYS,1979,6.54991845703125
Malaysia,MYS,1980,6.94647265625
Malaysia,MYS,1981,7.3097783203125
Malaysia,MYS,1982,7.40705126953125
Malaysia,MYS,1983,7.7343935546875
Malaysia,MYS,1984,7.41583740234375
Malaysia,MYS,1985,7.1061250000000005
Malaysia,MYS,1986,6.36097607421875
Malaysia,MYS,1987,6.32808154296875
Malaysia,MYS,1988,6.56230810546875
Malaysia,MYS,1989,6.61192724609375
Malaysia,MYS,1990,7.463852539062501
Malaysia,MYS,1991,8.258829101562501
Malaysia,MYS,1992,9.5259404296875
Malaysia,MYS,1993,9.582771484375
Malaysia,MYS,1994,9.83809375
Malaysia,MYS,1995,10.972759765625
Malaysia,MYS,1996,11.7285244140625
Malaysia,MYS,1997,13.076619140625
Malaysia,MYS,1998,11.655015625
Malaysia,MYS,1999,11.11603515625
Malaysia,MYS,2000,11.742497070312501
Malaysia,MYS,2001,12.426607421875
Malaysia,MYS,2002,13.1700126953125
Malaysia,MYS,2003,13.5071171875
Malaysia,MYS,2004,13.881916015625
Malaysia,MYS,2005,14.0986796875
Malaysia,MYS,2006,13.406071289062501
Malaysia,MYS,2007,14.020251953125001
Malaysia,MYS,2008,13.1673076171875
Malaysia,MYS,2009,12.829822265625
Malaysia,MYS,2010,12.7232490234375
Malaysia,MYS,2011,12.7956259765625
Malaysia,MYS,2012,13.823500000000001
Malaysia,MYS,2013,14.5021923828125
Malaysia,MYS,2014,14.3682314453125
Malaysia,MYS,2015,13.1644833984375
Malaysia,MYS,2016,14.4583134765625
Malaysia,MYS,2017,13.417111328125
Malaysia,MYS,2018,13.418322265625001
Malaysia,MYS,2019,14.4105791015625
Malaysia,MYS,2020,12.2540107421875
Malaysia,MYS,2021,12.3392890625
Mexico,MEX,1965,4.04425830078125
Mexico,MEX,1966,4.10797412109375
Mexico,MEX,1967,4.2651728515625
Mexico,MEX,1968,4.49669677734375
Mexico,MEX,1969,4.60821240234375
Mexico,MEX,1970,4.8059345703125
Mexico,MEX,1971,4.9445126953125005
Mexico,MEX,1972,5.40342626953125
Mexico,MEX,1973,5.6147265625000005
Mexico,MEX,1974,6.16304736328125
Mexico,MEX,1975,6.61339794921875
Mexico,MEX,1976,7.09047705078125
Mexico,MEX,1977,7.1290571289062505
Mexico,MEX,1978,7.82417919921875
Mexico,MEX,1979,8.18981103515625
Mexico,MEX,1980,8.9087548828125
Mexico,MEX,1981,9.5214404296875
Mexico,MEX,1982,9.6296982421875
Mexico,MEX,1983,9.1696337890625
Mexico,MEX,1984,9.491673828125
Mexico,MEX,1985,9.6728955078125
Mexico,MEX,1986,9.5888759765625
Mexico,MEX,1987,9.85252734375
Mexico,MEX,1988,9.6350400390625
Mexico,MEX,1989,10.1130224609375
Mexico,MEX,1990,10.3641708984375
Mexico,MEX,1991,10.593802734375
Mexico,MEX,1992,10.519893554687501
Mexico,MEX,1993,10.3166396484375
Mexico,MEX,1994,10.9307861328125
Mexico,MEX,1995,10.021361328125
Mexico,MEX,1996,10.0931416015625
Mexico,MEX,1997,10.2609150390625
Mexico,MEX,1998,10.6386279296875
Mexico,MEX,1999,10.386671875
Mexico,MEX,2000,10.722083984375
Mexico,MEX,2001,10.3970966796875
Mexico,MEX,2002,9.80703515625
Mexico,MEX,2003,9.9281376953125
Mexico,MEX,2004,10.1898193359375
Mexico,MEX,2005,10.2899189453125
Mexico,MEX,2006,10.0375703125
Mexico,MEX,2007,10.273258789062501
Mexico,MEX,2008,10.0960205078125
Mexico,MEX,2009,9.6110380859375
Mexico,MEX,2010,9.5149296875
Mexico,MEX,2011,9.5395498046875
Mexico,MEX,2012,9.5630556640625
Mexico,MEX,2013,9.1764765625
Mexico,MEX,2014,8.6498701171875
Mexico,MEX,2015,8.4450087890625
Mexico,MEX,2016,8.404563476562501
Mexico,MEX,2017,7.99892041015625
Mexico,MEX,2018,7.7163852539062505
Mexico,MEX,2019,7.04661669921875
Mexico,MEX,2020,5.31251806640625
Mexico,MEX,2021,5.4583271484375
Morocco,MAR,1965,0.8113726806640625
Morocco,MAR,1966,1.1313988037109375
Morocco,MAR,1967,1.2131953125000001
Morocco,MAR,1968,1.3006334228515626
Morocco,MAR,1969,1.376470458984375
Morocco,MAR,1970,1.4094256591796874
Morocco,MAR,1971,1.45598095703125
Morocco,MAR,1972,1.517047607421875
Morocco,MAR,1973,1.7769423828125
Morocco,MAR,1974,1.8652977294921875
Morocco,MAR,1975,1.8893591308593751
Morocco,MAR,1976,2.0175279541015625
Morocco,MAR,1977,2.22356884765625
Morocco,MAR,1978,2.32984326171875
Morocco,MAR,1979,2.580393798828125
Morocco,MAR,1980,2.5523933105468752
Morocco,MAR,1981,2.45008154296875
Morocco,MAR,1982,2.516754638671875
Morocco,MAR,1983,2.48204248046875
Morocco,MAR,1984,2.521669921875
Morocco,MAR,1985,2.455669189453125
Morocco,MAR,1986,2.3625173339843752
Morocco,MAR,1987,2.3147551269531252
Morocco,MAR,1988,2.427052978515625
Morocco,MAR,1989,2.6141826171875002
Morocco,MAR,1990,2.65639404296875
Morocco,MAR,1991,2.61160302734375
Morocco,MAR,1992,3.027553955078125
Morocco,MAR,1993,3.027632080078125
Morocco,MAR,1994,3.23839892578125
Morocco,MAR,1995,3.020100341796875
Morocco,MAR,1996,2.8067050781250003
Morocco,MAR,1997,2.9450693359375
Morocco,MAR,1998,2.88172998046875
Morocco,MAR,1999,3.1367265625000003
Morocco,MAR,2000,2.899338134765625
Morocco,MAR,2001,2.871535888671875
Morocco,MAR,2002,2.954917724609375
Morocco,MAR,2003,2.923965087890625
Morocco,MAR,2004,3.341029296875
Morocco,MAR,2005,3.589959716796875
Morocco,MAR,2006,3.599225341796875
Morocco,MAR,2007,3.722129150390625
Morocco,MAR,2008,4.055070068359375
Morocco,MAR,2009,4.047179443359375
Morocco,MAR,2010,4.443189453125
Morocco,MAR,2011,4.6775668945312505
Morocco,MAR,2012,4.64146533203125
Morocco,MAR,2013,4.628796875
Morocco,MAR,2014,4.3484951171875
Morocco,MAR,2015,4.1979248046875
Morocco,MAR,2016,4.24367919921875
Morocco,MAR,2017,4.4350322265625
Morocco,MAR,2018,4.2757294921875
Morocco,MAR,2019,4.286669921875
Morocco,MAR,2020,3.694542724609375
Morocco,MAR,2021,4.0717197265625
Netherlands,NLD,1965,24.158759765625
Netherlands,NLD,1966,25.868470703125002
Netherlands,NLD,1967,26.118568359375
Netherlands,NLD,1968,27.84008984375
Netherlands,NLD,1969,30.0145625
Netherlands,NLD,1970,32.99748046875
Netherlands,NLD,1971,32.23237890625
Netherlands,NLD,1972,35.56824609375
Netherlands,NLD,1973,36.327890625
Netherlands,NLD,1974,30.8444296875
Netherlands,NLD,1975,30.14521875
Netherlands,NLD,1976,33.65509375
Netherlands,NLD,1977,32.06808984375
Netherlands,NLD,1978,32.5501875
Netherlands,NLD,1979,34.86074609375
Netherlands,NLD,1980,32.418869140625
Netherlands,NLD,1981,30.010912109375
Netherlands,NLD,1982,26.097392578125
Netherlands,NLD,1983,24.610158203125
Netherlands,NLD,1984,24.173619140625
Netherlands,NLD,1985,24.331482421875002
Netherlands,NLD,1986,26.827455078125002
Netherlands,NLD,1987,26.8597109375
Netherlands,NLD,1988,28.323072265625
Netherlands,NLD,1989,27.769306640625
Netherlands,NLD,1990,28.633955078125002
Netherlands,NLD,1991,27.305861328125
Netherlands,NLD,1992,28.477908203125
Netherlands,NLD,1993,27.950412109375
Netherlands,NLD,1994,27.591390625
Netherlands,NLD,1995,28.92934375
Netherlands,NLD,1996,28.745697265625
Netherlands,NLD,1997,29.685984375
Netherlands,NLD,1998,29.86645703125
Netherlands,NLD,1999,30.266982421875
Netherlands,NLD,2000,30.527234375
Netherlands,NLD,2001,31.821390625
Netherlands,NLD,2002,31.78395703125
Netherlands,NLD,2003,31.65298828125
Netherlands,NLD,2004,32.9351875
Netherlands,NLD,2005,34.79058984375
Netherlands,NLD,2006,34.4932734375
Netherlands,NLD,2007,35.350605468750004
Netherlands,NLD,2008,33.490640625
Netherlands,NLD,2009,31.881736328125
Netherlands,NLD,2010,32.364189453125
Netherlands,NLD,2011,32.647314453125
Netherlands,NLD,2012,30.900203125
Netherlands,NLD,2013,29.270322265625
Netherlands,NLD,2014,27.84617578125
Netherlands,NLD,2015,27.10961328125
Netherlands,NLD,2016,27.904958984375
Netherlands,NLD,2017,26.783669921875
Netherlands,NLD,2018,27.392609375
Netherlands,NLD,2019,26.83609375
Netherlands,NLD,2020,24.4757109375
Netherlands,NLD,2021,24.475052734375
New Zealand,NZL,1965,12.4250244140625
New Zealand,NZL,1966,13.5479296875
New Zealand,NZL,1967,14.0423076171875
New Zealand,NZL,1968,14.248636718750001
New Zealand,NZL,1969,14.5998125
New Zealand,NZL,1970,16.892568359375
New Zealand,NZL,1971,17.1297890625
New Zealand,NZL,1972,18.071265625
New Zealand,NZL,1973,18.720322265625
New Zealand,NZL,1974,17.600603515625
New Zealand,NZL,1975,16.814537109375
New Zealand,NZL,1976,17.11603125
New Zealand,NZL,1977,16.93138671875
New Zealand,NZL,1978,16.143215820312502
New Zealand,NZL,1979,16.261005859375
New Zealand,NZL,1980,15.6329716796875
New Zealand,NZL,1981,14.7648583984375
New Zealand,NZL,1982,14.596396484375001
New Zealand,NZL,1983,13.87091015625
New Zealand,NZL,1984,13.9194404296875
New Zealand,NZL,1985,13.090991210937501
New Zealand,NZL,1986,11.7358818359375
New Zealand,NZL,1987,13.4169814453125
New Zealand,NZL,1988,13.311544921875
New Zealand,NZL,1989,13.382083984375
New Zealand,NZL,1990,14.9175009765625
New Zealand,NZL,1991,14.93120703125
New Zealand,NZL,1992,15.1574599609375
New Zealand,NZL,1993,14.759117187500001
New Zealand,NZL,1994,16.912203125
New Zealand,NZL,1995,17.933861328125
New Zealand,NZL,1996,18.11062109375
New Zealand,NZL,1997,18.99185546875
New Zealand,NZL,1998,19.06083984375
New Zealand,NZL,1999,18.9863125
New Zealand,NZL,2000,19.30147265625
New Zealand,NZL,2001,19.146357421875
New Zealand,NZL,2002,19.59242578125
New Zealand,NZL,2003,20.376490234375
New Zealand,NZL,2004,20.18023046875
New Zealand,NZL,2005,20.643544921875
New Zealand,NZL,2006,20.591833984375
New Zealand,NZL,2007,20.456505859375
New Zealand,NZL,2008,20.51153515625
New Zealand,NZL,2009,19.3722421875
New Zealand,NZL,2010,19.186373046875
New Zealand,NZL,2011,19.550720703125002
New Zealand,NZL,2012,19.050849609375
New Zealand,NZL,2013,19.10882421875
New Zealand,NZL,2014,19.22409765625
New Zealand,NZL,2015,19.78912890625
New Zealand,NZL,2016,20.091814453125
New Zealand,NZL,2017,20.998076171875
New Zealand,NZL,2018,20.77330078125
New Zealand,NZL,2019,21.095503906250002
New Zealand,NZL,2020,17.18458984375
New Zealand,NZL,2021,16.626048828125
North America,,1965,24.71674609375
North America,,1966,25.525591796875002
North America,,1967,26.189134765625
North America,,1968,27.508509765625
North America,,1969,28.435158203125
North America,,1970,29.388806640625
North America,,1971,29.98497265625
North America,,1972,31.86177734375
North America,,1973,33.36224609375
North America,,1974,31.936158203125
North America,,1975,30.867234375
North America,,1976,32.561322265625
North America,,1977,33.7230703125
North America,,1978,34.1541953125
North America,,1979,33.255042968750004
North America,,1980,30.8600390625
North America,,1981,28.79137109375
North America,,1982,26.8878359375
North America,,1983,26.195566406250002
North America,,1984,26.681330078125
North America,,1985,26.274966796875
North America,,1986,27.01701953125
North America,,1987,27.294093750000002
North America,,1988,27.971306640625002
North America,,1989,27.866765625
North America,,1990,26.901572265625
North America,,1991,26.068794921875
North America,,1992,26.229462890625
North America,,1993,26.103351562500002
North America,,1994,26.553476562500002
North America,,1995,26.125947265625
North America,,1996,26.67441015625
North America,,1997,26.768212890625
North America,,1998,26.954974609375
North America,,1999,27.211974609375
North America,,2000,27.29555078125
North America,,2001,26.98389453125
North America,,2002,26.705279296875002
North America,,2003,26.876732421875
North America,,2004,27.564453125
North America,,2005,27.283443359375
North America,,2006,26.719923828125
North America,,2007,26.408654296875
North America,,2008,24.624611328125
North America,,2009,23.177726562500002
North America,,2010,23.314470703125
North America,,2011,22.758236328125
North America,,2012,22.177203125000002
North America,,2013,22.151955078125
North America,,2014,21.95977734375
North America,,2015,22.1242578125
North America,,2016,22.090478515625
North America,,2017,21.968171875
North America,,2018,22.2642734375
North America,,2019,21.902689453125
North America,,2020,18.8746796875
North America,,2021,20.164572265625
North Macedonia,MKD,1990,6.38253271484375
North Macedonia,MKD,1991,5.72230810546875
North Macedonia,MKD,1992,6.17850048828125
North Macedonia,MKD,1993,6.66157958984375
North Macedonia,MKD,1994,5.18035595703125
North Macedonia,MKD,1995,4.86840869140625
North Macedonia,MKD,1996,7.3785859375000005
North Macedonia,MKD,1997,6.1540146484375
North Macedonia,MKD,1998,5.5042373046875
North Macedonia,MKD,1999,5.4710419921875
North Macedonia,MKD,2000,5.53784912109375
North Macedonia,MKD,2001,4.5189560546875
North Macedonia,MKD,2002,5.087634765625
North Macedonia,MKD,2003,4.9119873046875
North Macedonia,MKD,2004,4.9956708984375
North Macedonia,MKD,2005,5.13598779296875
North Macedonia,MKD,2006,5.39420458984375
North Macedonia,MKD,2007,5.8456220703125
North Macedonia,MKD,2008,5.26700830078125
North Macedonia,MKD,2009,5.5064414062500004
North Macedonia,MKD,2010,5.2987436523437506
North Macedonia,MKD,2011,5.48557373046875
North Macedonia,MKD,2012,5.29717138671875
North Macedonia,MKD,2013,5.16555859375
North Macedonia,MKD,2014,5.1209438476562505
North Macedonia,MKD,2015,5.4861044921875
North Macedonia,MKD,2016,6.152990234375
North Macedonia,MKD,2017,5.85257373046875
North Macedonia,MKD,2018,5.61341796875
North Macedonia,MKD,2019,6.112048828125
North Macedonia,MKD,2020,5.6274736328125
North Macedonia,MKD,2021,6.53930517578125
Norway,NOR,1965,16.1947138671875
Norway,NOR,1966,18.134814453125
Norway,NOR,1967,18.624265625
Norway,NOR,1968,20.548662109375
Norway,NOR,1969,22.409169921875
Norway,NOR,1970,25.031568359375
Norway,NOR,1971,24.58234765625
Norway,NOR,1972,25.561576171875
Norway,NOR,1973,25.794423828125
Norway,NOR,1974,23.322654296875
Norway,NOR,1975,24.01001171875
Norway,NOR,1976,26.42869921875
Norway,NOR,1977,25.927466796875
Norway,NOR,1978,28.73884765625
Norway,NOR,1979,28.484515625
Norway,NOR,1980,27.430880859375
Norway,NOR,1981,25.416970703125
Norway,NOR,1982,24.34844140625
Norway,NOR,1983,23.83565625
Norway,NOR,1984,24.691560546875
Norway,NOR,1985,25.815544921875002
Norway,NOR,1986,27.57618359375
Norway,NOR,1987,27.369390625
Norway,NOR,1988,25.5811328125
Norway,NOR,1989,25.7533828125
Norway,NOR,1990,24.659935546875
Norway,NOR,1991,22.699826171875
Norway,NOR,1992,23.258962890625
Norway,NOR,1993,24.43689453125
Norway,NOR,1994,24.791304687500002
Norway,NOR,1995,24.368669921875
Norway,NOR,1996,25.939898437500002
Norway,NOR,1997,26.13249609375
Norway,NOR,1998,26.022609375000002
Norway,NOR,1999,25.64609765625
Norway,NOR,2000,23.62985546875
Norway,NOR,2001,26.672021484375
Norway,NOR,2002,25.691109375
Norway,NOR,2003,26.380009765625
Norway,NOR,2004,25.660693359375
Norway,NOR,2005,25.38982421875
Norway,NOR,2006,25.741673828125002
Norway,NOR,2007,25.334611328125
Norway,NOR,2008,24.706375
Norway,NOR,2009,24.658134765625
Norway,NOR,2010,24.8890546875
Norway,NOR,2011,24.146619140625
Norway,NOR,2012,23.30694921875
Norway,NOR,2013,23.802761718750002
Norway,NOR,2014,22.34329296875
Norway,NOR,2015,22.086906250000002
Norway,NOR,2016,21.143087890625
Norway,NOR,2017,20.856212890625
Norway,NOR,2018,21.279248046875
Norway,NOR,2019,20.37257421875
Norway,NOR,2020,19.341039062500002
Norway,NOR,2021,19.21251953125
Oceania,,1965,13.093564453125
Oceania,,1966,13.7601962890625
Oceania,,1967,14.6281845703125
Oceania,,1968,15.436578125
Oceania,,1969,15.5335625
Oceania,,1970,16.956203125000002
Oceania,,1971,17.45829296875
Oceania,,1972,17.588421875
Oceania,,1973,18.425380859375
Oceania,,1974,18.948939453125
Oceania,,1975,18.421570312500002
Oceania,,1976,18.579201171875
Oceania,,1977,19.074638671875
Oceania,,1978,19.09780859375
Oceania,,1979,19.086423828125
Oceania,,1980,17.9629921875
Oceania,,1981,17.365421875
Oceania,,1982,16.853837890625
Oceania,,1983,14.9899677734375
Oceania,,1984,15.205240234375001
Oceania,,1985,14.9331875
Oceania,,1986,14.341947265625
Oceania,,1987,14.6563447265625
Oceania,,1988,14.9929765625
Oceania,,1989,15.31522265625
Oceania,,1990,15.589642578125
Oceania,,1991,14.9349931640625
Oceania,,1992,15.050701171875
Oceania,,1993,15.2158984375
Oceania,,1994,15.764900390625
Oceania,,1995,16.797876953125
Oceania,,1996,16.993251953125
Oceania,,1997,17.128806640625
Oceania,,1998,16.92717578125
Oceania,,1999,17.045279296875
Oceania,,2000,16.880330078125
Oceania,,2001,16.70694140625
Oceania,,2002,16.729972656250002
Oceania,,2003,16.585876953125002
Oceania,,2004,16.6931015625
Oceania,,2005,16.7428515625
Oceania,,2006,16.919130859375
Oceania,,2007,16.987044921875
Oceania,,2008,16.885486328125
Oceania,,2009,16.2288818359375
Oceania,,2010,16.3575302734375
Oceania,,2011,16.89271484375
Oceania,,2012,16.967630859375
Oceania,,2013,17.16934765625
Oceania,,2014,16.8853828125
Oceania,,2015,16.60606640625
Oceania,,2016,16.454205078125
Oceania,,2017,17.02933984375
Oceania,,2018,17.04661328125
Oceania,,2019,16.736962890625
Oceania,,2020,14.1768134765625
Oceania,,2021,14.2795673828125
Oman,OMN,1965,0.15580738830566407
Oman,OMN,1966,0.18981274414062502
Oman,OMN,1967,0.8195264282226563
Oman,OMN,1968,0.9592642822265626
Oman,OMN,1969,1.325072021484375
Oman,OMN,1970,1.292969482421875
Oman,OMN,1971,20.65709375
Oman,OMN,1972,22.76862109375
Oman,OMN,1973,19.05353125
Oman,OMN,1974,16.7799140625
Oman,OMN,1975,14.6305458984375
Oman,OMN,1976,16.0188193359375
Oman,OMN,1977,14.637052734375
Oman,OMN,1978,13.1845380859375
Oman,OMN,1979,12.89886328125
Oman,OMN,1980,9.1803427734375
Oman,OMN,1981,8.5308740234375
Oman,OMN,1982,12.053326171875
Oman,OMN,1983,8.81755078125
Oman,OMN,1984,13.6171884765625
Oman,OMN,1985,11.352875000000001
Oman,OMN,1986,7.75094384765625
Oman,OMN,1987,8.487287109375
Oman,OMN,1988,7.48784130859375
Oman,OMN,1989,9.4027158203125
Oman,OMN,1990,13.4575830078125
Oman,OMN,1991,21.14956640625
Oman,OMN,1992,17.832021484375
Oman,OMN,1993,16.3148779296875
Oman,OMN,1994,13.769824218750001
Oman,OMN,1995,14.769291992187501
Oman,OMN,1996,14.0172880859375
Oman,OMN,1997,12.26507421875
Oman,OMN,1998,12.3132060546875
Oman,OMN,1999,15.721017578125
Oman,OMN,2000,16.686673828125
Oman,OMN,2001,18.3915859375
Oman,OMN,2002,21.140583984375
Oman,OMN,2003,19.836871093750002
Oman,OMN,2004,18.906693359375
Oman,OMN,2005,20.523500000000002
Oman,OMN,2006,20.79731640625
Oman,OMN,2007,19.482361328125002
Oman,OMN,2008,25.50284375
Oman,OMN,2009,23.283771484375002
Oman,OMN,2010,25.164435546875
Oman,OMN,2011,24.852384765625
Oman,OMN,2012,25.058324218750002
Oman,OMN,2013,26.8428203125
Oman,OMN,2014,25.805515625
Oman,OMN,2015,24.493322265625
Oman,OMN,2016,23.890765625
Oman,OMN,2017,27.1753359375
Oman,OMN,2018,26.908296875
Oman,OMN,2019,25.4453125
Oman,OMN,2020,20.978259765625
Oman,OMN,2021,22.32480078125
Pakistan,PAK,1965,0.882216552734375
Pakistan,PAK,1966,0.8824478759765625
Pakistan,PAK,1967,0.9607147827148438
Pakistan,PAK,1968,1.06547119140625
Pakistan,PAK,1969,0.972884521484375
Pakistan,PAK,1970,0.9369308471679688
Pakistan,PAK,1971,0.8575716552734375
Pakistan,PAK,1972,0.6888047485351563
Pakistan,PAK,1973,0.6867622680664063
Pakistan,PAK,1974,0.7193245849609375
Pakistan,PAK,1975,0.7255761108398437
Pakistan,PAK,1976,0.7045250854492188
Pakistan,PAK,1977,0.7194793701171875
Pakistan,PAK,1978,0.7358956909179688
Pakistan,PAK,1979,0.7615506591796876
Pakistan,PAK,1980,0.7700076293945313
Pakistan,PAK,1981,0.7906088867187501
Pakistan,PAK,1982,0.841267578125
Pakistan,PAK,1983,0.896381591796875
Pakistan,PAK,1984,0.9401094360351563
Pakistan,PAK,1985,0.9709682617187501
Pakistan,PAK,1986,1.0132179565429689
Pakistan,PAK,1987,1.0754442138671876
Pakistan,PAK,1988,1.122885498046875
Pakistan,PAK,1989,1.1674842529296876
Pakistan,PAK,1990,1.1853673095703126
Pakistan,PAK,1991,1.2125513916015624
Pakistan,PAK,1992,1.2888184814453125
Pakistan,PAK,1993,1.366865966796875
Pakistan,PAK,1994,1.4253809814453124
Pakistan,PAK,1995,1.5025096435546876
Pakistan,PAK,1996,1.5358514404296875
Pakistan,PAK,1997,1.5381873779296875
Pakistan,PAK,1998,1.5457930908203126
